Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min
80;16.3;22.3;1.0;8;Successful;Effective;collision;19.95;vtypeauto.1;vtypeauto.0;575.95;edge_0_0_0;0.0;-5.0;0.25;-6.58;0.39;-7.53;0.47;-7.95;;;;;;;;
81;16.3;22.3;1.0;10;Successful;Effective;collision;20.68;vtypeauto.1;vtypeauto.0;591.88;edge_0_0_0;0.0;-5.0;0.25;-6.58;0.39;-7.53;0.47;-7.95;;;;;;;;
82;16.3;22.3;1.1;5;Successful;Effective;collision;19.11;vtypeauto.1;vtypeauto.0;552.27;edge_0_0_0;0.0;-5.0;0.25;-6.74;0.39;-7.82;0.47;-8.33;;;;;;;;
83;16.3;22.3;1.1;8;Successful;Effective;collision;19.76;vtypeauto.1;vtypeauto.0;572.93;edge_0_0_0;0.0;-5.0;0.25;-6.74;0.39;-7.82;0.47;-8.34;;;;;;;;
84;16.3;22.3;1.1;10;Successful;Effective;collision;20.31;vtypeauto.1;vtypeauto.0;587.18;edge_0_0_0;0.0;-5.0;0.25;-6.74;0.39;-7.82;0.47;-8.34;;;;;;;;
85;16.4;22.4;0.5;5;Successful;Effective;collision;21.04;vtypeauto.1;vtypeauto.0;580.80;edge_0_0_0;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;;;;;;;;
86;16.4;22.4;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;;;;;;;;
87;16.4;22.4;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;;;;;;;;
88;16.4;22.4;0.6;5;Successful;Effective;collision;20.11;vtypeauto.1;vtypeauto.0;569.36;edge_0_0_0;0.0;-5.0;0.25;-5.95;0.39;-6.47;0.47;-6.67;;;;;;;;
89;16.4;22.4;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.95;0.39;-6.47;0.47;-6.67;;;;;;;;
90;16.4;22.4;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.95;0.39;-6.47;0.47;-6.67;;;;;;;;
91;16.4;22.4;0.7;5;Successful;Effective;collision;19.70;vtypeauto.1;vtypeauto.0;562.96;edge_0_0_0;0.0;-5.0;0.25;-6.11;0.39;-6.72;0.47;-6.96;;;;;;;;
92;16.4;22.4;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.11;0.39;-6.72;0.47;-6.96;;;;;;;;
93;16.4;22.4;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.11;0.39;-6.72;0.47;-6.96;;;;;;;;
94;16.4;22.4;0.8;5;Successful;Effective;collision;19.45;vtypeauto.1;vtypeauto.0;558.62;edge_0_0_0;0.0;-5.0;0.25;-6.26;0.39;-6.98;0.47;-7.27;;;;;;;;
95;16.4;22.4;0.8;8;Successful;Effective;collision;20.76;vtypeauto.1;vtypeauto.0;586.81;edge_0_0_0;0.0;-5.0;0.25;-6.26;0.39;-6.98;0.47;-7.27;;;;;;;;
96;16.4;22.4;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.26;0.39;-6.98;0.47;-7.27;;;;;;;;
97;16.4;22.4;0.9;5;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;555.69;edge_0_0_0;0.0;-5.0;0.25;-6.42;0.39;-7.25;0.47;-7.6;;;;;;;;
98;16.4;22.4;0.9;8;Successful;Effective;collision;20.25;vtypeauto.1;vtypeauto.0;580.37;edge_0_0_0;0.0;-5.0;0.25;-6.42;0.39;-7.25;0.47;-7.6;;;;;;;;
99;16.4;22.4;0.9;10;Successful;Effective;collision;21.42;vtypeauto.1;vtypeauto.0;599.23;edge_0_0_0;0.0;-5.0;0.25;-6.42;0.39;-7.25;0.47;-7.6;;;;;;;;
100;16.4;22.4;1.0;5;Successful;Effective;collision;19.18;vtypeauto.1;vtypeauto.0;553.60;edge_0_0_0;0.0;-5.0;0.25;-6.58;0.39;-7.53;0.47;-7.95;;;;;;;;
101;16.4;22.4;1.0;8;Successful;Effective;collision;19.95;vtypeauto.1;vtypeauto.0;575.95;edge_0_0_0;0.0;-5.0;0.25;-6.58;0.39;-7.53;0.47;-7.95;;;;;;;;
102;16.4;22.4;1.0;10;Successful;Effective;collision;20.68;vtypeauto.1;vtypeauto.0;591.88;edge_0_0_0;0.0;-5.0;0.25;-6.58;0.39;-7.53;0.47;-7.95;;;;;;;;
103;16.4;22.4;1.1;5;Successful;Effective;collision;19.11;vtypeauto.1;vtypeauto.0;552.27;edge_0_0_0;0.0;-5.0;0.25;-6.74;0.39;-7.82;0.47;-8.34;;;;;;;;
104;16.4;22.4;1.1;8;Successful;Effective;collision;19.76;vtypeauto.1;vtypeauto.0;572.93;edge_0_0_0;0.0;-5.0;0.25;-6.74;0.39;-7.82;0.47;-8.33;;;;;;;;
105;16.4;22.4;1.1;10;Successful;Effective;collision;20.31;vtypeauto.1;vtypeauto.0;587.18;edge_0_0_0;0.0;-5.0;0.25;-6.74;0.39;-7.82;0.47;-8.32;;;;;;;;
106;16.5;22.5;0.5;5;Successful;Effective;collision;21.04;vtypeauto.1;vtypeauto.0;580.80;edge_0_0_0;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;;;;;;;;
107;16.5;22.5;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;;;;;;;;
108;16.5;22.5;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;;;;;;;;
109;16.5;22.5;0.6;5;Successful;Effective;collision;20.11;vtypeauto.1;vtypeauto.0;569.36;edge_0_0_0;0.0;-5.0;0.25;-5.95;0.39;-6.47;0.47;-6.67;;;;;;;;
110;16.5;22.5;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.95;0.39;-6.47;0.47;-6.67;;;;;;;;
111;16.5;22.5;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.95;0.39;-6.47;0.47;-6.67;;;;;;;;
112;16.5;22.5;0.7;5;Successful;Effective;collision;19.70;vtypeauto.1;vtypeauto.0;562.96;edge_0_0_0;0.0;-5.0;0.25;-6.11;0.39;-6.72;0.47;-6.96;;;;;;;;
113;16.5;22.5;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.11;0.39;-6.72;0.47;-6.96;;;;;;;;
114;16.5;22.5;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.11;0.39;-6.72;0.47;-6.96;;;;;;;;
115;16.5;22.5;0.8;5;Successful;Effective;collision;19.45;vtypeauto.1;vtypeauto.0;558.62;edge_0_0_0;0.0;-5.0;0.25;-6.26;0.39;-6.98;0.47;-7.27;;;;;;;;
116;16.5;22.5;0.8;8;Successful;Effective;collision;20.76;vtypeauto.1;vtypeauto.0;586.81;edge_0_0_0;0.0;-5.0;0.25;-6.26;0.39;-6.98;0.47;-7.27;;;;;;;;
117;16.5;22.5;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.26;0.39;-6.98;0.47;-7.27;;;;;;;;
118;16.5;22.5;0.9;5;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;555.69;edge_0_0_0;0.0;-5.0;0.25;-6.42;0.39;-7.25;0.47;-7.6;;;;;;;;
119;16.5;22.5;0.9;8;Successful;Effective;collision;20.25;vtypeauto.1;vtypeauto.0;580.37;edge_0_0_0;0.0;-5.0;0.25;-6.42;0.39;-7.25;0.47;-7.6;;;;;;;;
120;16.5;22.5;0.9;10;Successful;Effective;collision;21.42;vtypeauto.1;vtypeauto.0;599.23;edge_0_0_0;0.0;-5.0;0.25;-6.42;0.39;-7.25;0.47;-7.6;;;;;;;;
121;16.5;22.5;1.0;5;Successful;Effective;collision;19.18;vtypeauto.1;vtypeauto.0;553.60;edge_0_0_0;0.0;-5.0;0.25;-6.58;0.39;-7.53;0.47;-7.95;;;;;;;;
122;16.5;22.5;1.0;8;Successful;Effective;collision;19.95;vtypeauto.1;vtypeauto.0;575.95;edge_0_0_0;0.0;-5.0;0.25;-6.58;0.39;-7.53;0.47;-7.95;;;;;;;;
123;16.5;22.5;1.0;10;Successful;Effective;collision;20.68;vtypeauto.1;vtypeauto.0;591.88;edge_0_0_0;0.0;-5.0;0.25;-6.58;0.39;-7.53;0.47;-7.95;;;;;;;;
124;16.5;22.5;1.1;5;Successful;Effective;collision;19.11;vtypeauto.1;vtypeauto.0;552.27;edge_0_0_0;0.0;-5.0;0.25;-6.74;0.39;-7.82;0.47;-8.32;;;;;;;;
125;16.5;22.5;1.1;8;Successful;Effective;collision;19.76;vtypeauto.1;vtypeauto.0;572.93;edge_0_0_0;0.0;-5.0;0.25;-6.74;0.39;-7.82;0.47;-8.32;;;;;;;;
126;16.5;22.5;1.1;10;Successful;Effective;collision;20.31;vtypeauto.1;vtypeauto.0;587.18;edge_0_0_0;0.0;-5.0;0.25;-6.74;0.39;-7.82;0.47;-8.32;;;;;;;;
127;16.6;22.6;0.5;5;Successful;Effective;collision;21.04;vtypeauto.1;vtypeauto.0;580.80;edge_0_0_0;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;;;;;;;;
128;16.6;22.6;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;;;;;;;;
129;16.6;22.6;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.8;0.39;-6.23;0.47;-6.39;;;;;;;;
130;16.6;22.6;0.6;5;Successful;Effective;collision;20.11;vtypeauto.1;vtypeauto.0;569.36;edge_0_0_0;0.0;-5.0;0.25;-5.95;0.39;-6.47;0.47;-6.67;;;;;;;;
131;16.6;22.6;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.95;0.39;-6.47;0.47;-6.67;;;;;;;;
132;16.6;22.6;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-5.95;0.39;-6.47;0.47;-6.67;;;;;;;;
133;16.6;22.6;0.7;5;Successful;Effective;collision;19.70;vtypeauto.1;vtypeauto.0;562.96;edge_0_0_0;0.0;-5.0;0.25;-6.11;0.39;-6.72;0.47;-6.96;;;;;;;;
134;16.6;22.6;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.11;0.39;-6.72;0.47;-6.96;;;;;;;;
135;16.6;22.6;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.11;0.39;-6.72;0.47;-6.96;;;;;;;;
136;16.6;22.6;0.8;5;Successful;Effective;collision;19.45;vtypeauto.1;vtypeauto.0;558.62;edge_0_0_0;0.0;-5.0;0.25;-6.26;0.39;-6.98;0.47;-7.27;;;;;;;;
137;16.6;22.6;0.8;8;Successful;Effective;collision;20.76;vtypeauto.1;vtypeauto.0;586.81;edge_0_0_0;0.0;-5.0;0.25;-6.26;0.39;-6.98;0.47;-7.27;;;;;;;;
138;16.6;22.6;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.25;-6.26;0.39;-6.98;0.47;-7.27;;;;;;;;
139;16.6;22.6;0.9;5;Successful;Effective;collision;19.29;vtypeauto.1;vtypeauto.0;555.69;edge_0_0_0;0.0;-5.0;0.25;-6.42;0.39;-7.25;0.47;-7.6;;;;;;;;
140;16.6;22.6;0.9;8;Successful;Effective;collision;20.25;vtypeauto.1;vtypeauto.0;580.37;edge_0_0_0;0.0;-5.0;0.25;-6.42;0.39;-7.25;0.47;-7.6;;;;;;;;
