Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min
31;16.1;22.1;0.8;5;Successful;Effective;collision;19.39;vtypeauto.1;vtypeauto.0;450.37;edge_0_0_0;0.0;-5.0;0.2;-6.26;0.31;-6.97;0.38;-7.26;;;;;;;;
32;16.1;22.1;0.8;8;Successful;Effective;collision;20.65;vtypeauto.1;vtypeauto.0;471.35;edge_0_0_0;0.0;-5.0;0.2;-6.26;0.31;-6.97;0.38;-7.26;;;;;;;;
33;16.1;22.1;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.26;0.31;-6.97;0.38;-7.26;;;;;;;;
34;16.1;22.1;0.9;5;Successful;Effective;collision;19.24;vtypeauto.1;vtypeauto.0;448.42;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.31;-7.24;0.38;-7.59;;;;;;;;
35;16.1;22.1;0.9;8;Successful;Effective;collision;20.18;vtypeauto.1;vtypeauto.0;467.82;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.31;-7.24;0.38;-7.59;;;;;;;;
36;16.1;22.1;0.9;10;Successful;Effective;collision;21.28;vtypeauto.1;vtypeauto.0;480.37;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.31;-7.24;0.38;-7.59;;;;;;;;
37;16.1;22.1;1.0;5;Successful;Effective;collision;19.14;vtypeauto.1;vtypeauto.0;447.07;edge_0_0_0;0.0;-5.0;0.2;-6.58;0.31;-7.52;0.38;-7.94;;;;;;;;
38;16.1;22.1;1.0;8;Successful;Effective;collision;19.90;vtypeauto.1;vtypeauto.0;465.18;edge_0_0_0;0.0;-5.0;0.2;-6.58;0.31;-7.52;0.38;-7.95;;;;;;;;
39;16.1;22.1;1.0;10;Successful;Effective;collision;20.61;vtypeauto.1;vtypeauto.0;477.10;edge_0_0_0;0.0;-5.0;0.2;-6.58;0.31;-7.52;0.38;-7.95;;;;;;;;
40;16.1;22.1;1.1;5;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;446.09;edge_0_0_0;0.0;-5.0;0.2;-6.74;0.31;-7.81;0.38;-8.33;;;;;;;;
41;16.1;22.1;1.1;8;Successful;Effective;collision;19.72;vtypeauto.1;vtypeauto.0;463.29;edge_0_0_0;0.0;-5.0;0.2;-6.74;0.31;-7.81;0.38;-8.31;;;;;;;;
42;16.1;22.1;1.1;10;Successful;Effective;collision;20.26;vtypeauto.1;vtypeauto.0;474.50;edge_0_0_0;0.0;-5.0;0.2;-6.74;0.31;-7.81;0.38;-8.33;;;;;;;;
43;16.2;22.2;0.5;5;Successful;Effective;collision;20.82;vtypeauto.1;vtypeauto.0;463.36;edge_0_0_0;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;;;;;;;;
44;16.2;22.2;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;;;;;;;;
45;16.2;22.2;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;;;;;;;;
46;16.2;22.2;0.6;5;Successful;Effective;collision;20.00;vtypeauto.1;vtypeauto.0;457.15;edge_0_0_0;0.0;-5.0;0.2;-5.95;0.31;-6.46;0.38;-6.65;;;;;;;;
47;16.2;22.2;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.95;0.31;-6.46;0.38;-6.65;;;;;;;;
48;16.2;22.2;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.95;0.31;-6.46;0.38;-6.65;;;;;;;;
49;16.2;22.2;0.7;5;Successful;Effective;collision;19.62;vtypeauto.1;vtypeauto.0;453.15;edge_0_0_0;0.0;-5.0;0.2;-6.1;0.31;-6.71;0.38;-6.95;;;;;;;;
50;16.2;22.2;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.1;0.31;-6.71;0.38;-6.95;;;;;;;;
51;16.2;22.2;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.1;0.31;-6.71;0.38;-6.95;;;;;;;;
52;16.2;22.2;0.8;5;Successful;Effective;collision;19.39;vtypeauto.1;vtypeauto.0;450.37;edge_0_0_0;0.0;-5.0;0.2;-6.26;0.31;-6.98;0.38;-7.26;;;;;;;;
53;16.2;22.2;0.8;8;Successful;Effective;collision;20.65;vtypeauto.1;vtypeauto.0;471.35;edge_0_0_0;0.0;-5.0;0.2;-6.26;0.31;-6.98;0.38;-7.26;;;;;;;;
54;16.2;22.2;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.26;0.31;-6.98;0.38;-7.26;;;;;;;;
55;16.2;22.2;0.9;5;Successful;Effective;collision;19.24;vtypeauto.1;vtypeauto.0;448.42;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.31;-7.24;0.38;-7.59;;;;;;;;
56;16.2;22.2;0.9;8;Successful;Effective;collision;20.18;vtypeauto.1;vtypeauto.0;467.82;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.31;-7.24;0.38;-7.59;;;;;;;;
57;16.2;22.2;0.9;10;Successful;Effective;collision;21.28;vtypeauto.1;vtypeauto.0;480.37;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.31;-7.24;0.38;-7.59;;;;;;;;
58;16.2;22.2;1.0;5;Successful;Effective;collision;19.14;vtypeauto.1;vtypeauto.0;447.07;edge_0_0_0;0.0;-5.0;0.2;-6.58;0.31;-7.52;0.38;-7.94;;;;;;;;
59;16.2;22.2;1.0;8;Successful;Effective;collision;19.90;vtypeauto.1;vtypeauto.0;465.18;edge_0_0_0;0.0;-5.0;0.2;-6.58;0.31;-7.52;0.38;-7.95;;;;;;;;
60;16.2;22.2;1.0;10;Successful;Effective;collision;20.61;vtypeauto.1;vtypeauto.0;477.10;edge_0_0_0;0.0;-5.0;0.2;-6.58;0.31;-7.52;0.38;-7.94;;;;;;;;
61;16.2;22.2;1.1;5;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;446.09;edge_0_0_0;0.0;-5.0;0.2;-6.74;0.31;-7.81;0.38;-8.31;;;;;;;;
62;16.2;22.2;1.1;8;Successful;Effective;collision;19.72;vtypeauto.1;vtypeauto.0;463.29;edge_0_0_0;0.0;-5.0;0.2;-6.74;0.31;-7.81;0.38;-8.32;;;;;;;;
63;16.2;22.2;1.1;10;Successful;Effective;collision;20.26;vtypeauto.1;vtypeauto.0;474.50;edge_0_0_0;0.0;-5.0;0.2;-6.74;0.31;-7.81;0.38;-8.32;;;;;;;;
64;16.3;22.3;0.5;5;Successful;Effective;collision;20.82;vtypeauto.1;vtypeauto.0;463.36;edge_0_0_0;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;;;;;;;;
65;16.3;22.3;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;;;;;;;;
66;16.3;22.3;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;;;;;;;;
67;16.3;22.3;0.6;5;Successful;Effective;collision;20.00;vtypeauto.1;vtypeauto.0;457.15;edge_0_0_0;0.0;-5.0;0.2;-5.95;0.31;-6.46;0.38;-6.65;;;;;;;;
68;16.3;22.3;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.95;0.31;-6.46;0.38;-6.65;;;;;;;;
69;16.3;22.3;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.95;0.31;-6.46;0.38;-6.65;;;;;;;;
70;16.3;22.3;0.7;5;Successful;Effective;collision;19.62;vtypeauto.1;vtypeauto.0;453.15;edge_0_0_0;0.0;-5.0;0.2;-6.1;0.31;-6.71;0.38;-6.95;;;;;;;;
71;16.3;22.3;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.1;0.31;-6.71;0.38;-6.95;;;;;;;;
72;16.3;22.3;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.1;0.31;-6.71;0.38;-6.95;;;;;;;;
73;16.3;22.3;0.8;5;Successful;Effective;collision;19.39;vtypeauto.1;vtypeauto.0;450.37;edge_0_0_0;0.0;-5.0;0.2;-6.26;0.31;-6.98;0.38;-7.26;;;;;;;;
74;16.3;22.3;0.8;8;Successful;Effective;collision;20.65;vtypeauto.1;vtypeauto.0;471.35;edge_0_0_0;0.0;-5.0;0.2;-6.26;0.31;-6.98;0.38;-7.26;;;;;;;;
75;16.3;22.3;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.26;0.31;-6.98;0.38;-7.26;;;;;;;;
76;16.3;22.3;0.9;5;Successful;Effective;collision;19.24;vtypeauto.1;vtypeauto.0;448.42;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.31;-7.24;0.38;-7.59;;;;;;;;
77;16.3;22.3;0.9;8;Successful;Effective;collision;20.18;vtypeauto.1;vtypeauto.0;467.82;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.31;-7.24;0.38;-7.59;;;;;;;;
78;16.3;22.3;0.9;10;Successful;Effective;collision;21.28;vtypeauto.1;vtypeauto.0;480.37;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.31;-7.24;0.38;-7.59;;;;;;;;
79;16.3;22.3;1.0;5;Successful;Effective;collision;19.14;vtypeauto.1;vtypeauto.0;447.07;edge_0_0_0;0.0;-5.0;0.2;-6.58;0.31;-7.52;0.38;-7.94;;;;;;;;
80;16.3;22.3;1.0;8;Successful;Effective;collision;19.90;vtypeauto.1;vtypeauto.0;465.18;edge_0_0_0;0.0;-5.0;0.2;-6.58;0.31;-7.52;0.38;-7.94;;;;;;;;
81;16.3;22.3;1.0;10;Successful;Effective;collision;20.61;vtypeauto.1;vtypeauto.0;477.10;edge_0_0_0;0.0;-5.0;0.2;-6.58;0.31;-7.52;0.38;-7.94;;;;;;;;
82;16.3;22.3;1.1;5;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;446.09;edge_0_0_0;0.0;-5.0;0.2;-6.74;0.31;-7.81;0.38;-8.31;;;;;;;;
83;16.3;22.3;1.1;8;Successful;Effective;collision;19.72;vtypeauto.1;vtypeauto.0;463.29;edge_0_0_0;0.0;-5.0;0.2;-6.74;0.31;-7.81;0.38;-8.33;;;;;;;;
84;16.3;22.3;1.1;10;Successful;Effective;collision;20.26;vtypeauto.1;vtypeauto.0;474.50;edge_0_0_0;0.0;-5.0;0.2;-6.74;0.31;-7.81;0.38;-8.32;;;;;;;;
85;16.4;22.4;0.5;5;Successful;Effective;collision;20.82;vtypeauto.1;vtypeauto.0;463.36;edge_0_0_0;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;;;;;;;;
86;16.4;22.4;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;;;;;;;;
87;16.4;22.4;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;;;;;;;;
88;16.4;22.4;0.6;5;Successful;Effective;collision;20.00;vtypeauto.1;vtypeauto.0;457.15;edge_0_0_0;0.0;-5.0;0.2;-5.95;0.31;-6.46;0.38;-6.65;;;;;;;;
89;16.4;22.4;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.95;0.31;-6.46;0.38;-6.65;;;;;;;;
90;16.4;22.4;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.95;0.31;-6.46;0.38;-6.65;;;;;;;;
91;16.4;22.4;0.7;5;Successful;Effective;collision;19.62;vtypeauto.1;vtypeauto.0;453.15;edge_0_0_0;0.0;-5.0;0.2;-6.1;0.31;-6.71;0.38;-6.95;;;;;;;;
92;16.4;22.4;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.1;0.31;-6.71;0.38;-6.95;;;;;;;;
93;16.4;22.4;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.1;0.31;-6.71;0.38;-6.95;;;;;;;;
94;16.4;22.4;0.8;5;Successful;Effective;collision;19.39;vtypeauto.1;vtypeauto.0;450.37;edge_0_0_0;0.0;-5.0;0.2;-6.26;0.31;-6.98;0.38;-7.26;;;;;;;;
95;16.4;22.4;0.8;8;Successful;Effective;collision;20.65;vtypeauto.1;vtypeauto.0;471.35;edge_0_0_0;0.0;-5.0;0.2;-6.26;0.31;-6.98;0.38;-7.26;;;;;;;;
96;16.4;22.4;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.26;0.31;-6.98;0.38;-7.26;;;;;;;;
97;16.4;22.4;0.9;5;Successful;Effective;collision;19.24;vtypeauto.1;vtypeauto.0;448.42;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.31;-7.24;0.38;-7.59;;;;;;;;
98;16.4;22.4;0.9;8;Successful;Effective;collision;20.18;vtypeauto.1;vtypeauto.0;467.82;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.31;-7.24;0.38;-7.59;;;;;;;;
99;16.4;22.4;0.9;10;Successful;Effective;collision;21.28;vtypeauto.1;vtypeauto.0;480.37;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.31;-7.24;0.38;-7.59;;;;;;;;
100;16.4;22.4;1.0;5;Successful;Effective;collision;19.14;vtypeauto.1;vtypeauto.0;447.07;edge_0_0_0;0.0;-5.0;0.2;-6.58;0.31;-7.52;0.38;-7.94;;;;;;;;
101;16.4;22.4;1.0;8;Successful;Effective;collision;19.90;vtypeauto.1;vtypeauto.0;465.18;edge_0_0_0;0.0;-5.0;0.2;-6.58;0.31;-7.52;0.38;-7.94;;;;;;;;
102;16.4;22.4;1.0;10;Successful;Effective;collision;20.61;vtypeauto.1;vtypeauto.0;477.10;edge_0_0_0;0.0;-5.0;0.2;-6.58;0.31;-7.52;0.38;-7.94;;;;;;;;
103;16.4;22.4;1.1;5;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;446.09;edge_0_0_0;0.0;-5.0;0.2;-6.74;0.31;-7.81;0.38;-8.32;;;;;;;;
104;16.4;22.4;1.1;8;Successful;Effective;collision;19.72;vtypeauto.1;vtypeauto.0;463.29;edge_0_0_0;0.0;-5.0;0.2;-6.74;0.31;-7.81;0.38;-8.31;;;;;;;;
105;16.4;22.4;1.1;10;Successful;Effective;collision;20.26;vtypeauto.1;vtypeauto.0;474.50;edge_0_0_0;0.0;-5.0;0.2;-6.74;0.31;-7.81;0.38;-8.32;;;;;;;;
106;16.5;22.5;0.5;5;Successful;Effective;collision;20.82;vtypeauto.1;vtypeauto.0;463.36;edge_0_0_0;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;;;;;;;;
107;16.5;22.5;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;;;;;;;;
108;16.5;22.5;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;;;;;;;;
109;16.5;22.5;0.6;5;Successful;Effective;collision;20.00;vtypeauto.1;vtypeauto.0;457.15;edge_0_0_0;0.0;-5.0;0.2;-5.95;0.31;-6.46;0.38;-6.65;;;;;;;;
110;16.5;22.5;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.95;0.31;-6.46;0.38;-6.65;;;;;;;;
111;16.5;22.5;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.95;0.31;-6.46;0.38;-6.65;;;;;;;;
112;16.5;22.5;0.7;5;Successful;Effective;collision;19.62;vtypeauto.1;vtypeauto.0;453.15;edge_0_0_0;0.0;-5.0;0.2;-6.1;0.31;-6.71;0.38;-6.95;;;;;;;;
113;16.5;22.5;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.1;0.31;-6.71;0.38;-6.95;;;;;;;;
114;16.5;22.5;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.1;0.31;-6.71;0.38;-6.95;;;;;;;;
115;16.5;22.5;0.8;5;Successful;Effective;collision;19.39;vtypeauto.1;vtypeauto.0;450.37;edge_0_0_0;0.0;-5.0;0.2;-6.26;0.31;-6.98;0.38;-7.26;;;;;;;;
116;16.5;22.5;0.8;8;Successful;Effective;collision;20.65;vtypeauto.1;vtypeauto.0;471.35;edge_0_0_0;0.0;-5.0;0.2;-6.26;0.31;-6.98;0.38;-7.26;;;;;;;;
117;16.5;22.5;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.26;0.31;-6.98;0.38;-7.26;;;;;;;;
118;16.5;22.5;0.9;5;Successful;Effective;collision;19.24;vtypeauto.1;vtypeauto.0;448.42;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.31;-7.24;0.38;-7.59;;;;;;;;
119;16.5;22.5;0.9;8;Successful;Effective;collision;20.18;vtypeauto.1;vtypeauto.0;467.82;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.31;-7.24;0.38;-7.59;;;;;;;;
120;16.5;22.5;0.9;10;Successful;Effective;collision;21.28;vtypeauto.1;vtypeauto.0;480.37;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.31;-7.24;0.38;-7.59;;;;;;;;
121;16.5;22.5;1.0;5;Successful;Effective;collision;19.14;vtypeauto.1;vtypeauto.0;447.07;edge_0_0_0;0.0;-5.0;0.2;-6.58;0.31;-7.52;0.38;-7.94;;;;;;;;
122;16.5;22.5;1.0;8;Successful;Effective;collision;19.90;vtypeauto.1;vtypeauto.0;465.18;edge_0_0_0;0.0;-5.0;0.2;-6.58;0.31;-7.52;0.38;-7.94;;;;;;;;
123;16.5;22.5;1.0;10;Successful;Effective;collision;20.61;vtypeauto.1;vtypeauto.0;477.10;edge_0_0_0;0.0;-5.0;0.2;-6.58;0.31;-7.52;0.38;-7.94;;;;;;;;
124;16.5;22.5;1.1;5;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;446.09;edge_0_0_0;0.0;-5.0;0.2;-6.74;0.31;-7.81;0.38;-8.31;;;;;;;;
125;16.5;22.5;1.1;8;Successful;Effective;collision;19.72;vtypeauto.1;vtypeauto.0;463.29;edge_0_0_0;0.0;-5.0;0.2;-6.74;0.31;-7.81;0.38;-8.31;;;;;;;;
126;16.5;22.5;1.1;10;Successful;Effective;collision;20.26;vtypeauto.1;vtypeauto.0;474.50;edge_0_0_0;0.0;-5.0;0.2;-6.74;0.31;-7.81;0.38;-8.31;;;;;;;;
127;16.6;22.6;0.5;5;Successful;Effective;collision;20.82;vtypeauto.1;vtypeauto.0;463.36;edge_0_0_0;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;;;;;;;;
128;16.6;22.6;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;;;;;;;;
129;16.6;22.6;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.8;0.31;-6.22;0.38;-6.37;;;;;;;;
130;16.6;22.6;0.6;5;Successful;Effective;collision;20.00;vtypeauto.1;vtypeauto.0;457.15;edge_0_0_0;0.0;-5.0;0.2;-5.95;0.31;-6.46;0.38;-6.65;;;;;;;;
131;16.6;22.6;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.95;0.31;-6.46;0.38;-6.65;;;;;;;;
132;16.6;22.6;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-5.95;0.31;-6.46;0.38;-6.65;;;;;;;;
133;16.6;22.6;0.7;5;Successful;Effective;collision;19.62;vtypeauto.1;vtypeauto.0;453.15;edge_0_0_0;0.0;-5.0;0.2;-6.1;0.31;-6.71;0.38;-6.95;;;;;;;;
134;16.6;22.6;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.1;0.31;-6.71;0.38;-6.95;;;;;;;;
135;16.6;22.6;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.1;0.31;-6.71;0.38;-6.95;;;;;;;;
136;16.6;22.6;0.8;5;Successful;Effective;collision;19.39;vtypeauto.1;vtypeauto.0;450.37;edge_0_0_0;0.0;-5.0;0.2;-6.26;0.31;-6.98;0.38;-7.26;;;;;;;;
137;16.6;22.6;0.8;8;Successful;Effective;collision;20.65;vtypeauto.1;vtypeauto.0;471.35;edge_0_0_0;0.0;-5.0;0.2;-6.26;0.31;-6.98;0.38;-7.26;;;;;;;;
138;16.6;22.6;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-5.0;0.2;-6.26;0.31;-6.98;0.38;-7.26;;;;;;;;
139;16.6;22.6;0.9;5;Successful;Effective;collision;19.24;vtypeauto.1;vtypeauto.0;448.42;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.31;-7.25;0.38;-7.59;;;;;;;;
140;16.6;22.6;0.9;8;Successful;Effective;collision;20.18;vtypeauto.1;vtypeauto.0;467.82;edge_0_0_0;0.0;-5.0;0.2;-6.42;0.31;-7.25;0.38;-7.59;;;;;;;;
