Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min
133;16.6;22.6;0.7;5;Successful;Effective;collision;19.25;vtypeauto.1;vtypeauto.0;446.85;edge_0_0_0;0.0;-6.0;0.2;-7.32;0.31;-8.05;0.38;-8.33;;;;;;;;
134;16.6;22.6;0.7;8;Successful;Effective;collision;20.39;vtypeauto.1;vtypeauto.0;465.17;edge_0_0_0;0.0;-6.0;0.2;-7.32;0.31;-8.05;0.38;-8.33;;;;;;;;
135;16.6;22.6;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.32;0.31;-8.05;0.38;-8.33;;;;;;;;
136;16.6;22.6;0.8;5;Successful;Effective;collision;19.10;vtypeauto.1;vtypeauto.0;445.08;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.31;-8.36;0.38;-8.71;;;;;;;;
137;16.6;22.6;0.8;8;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;462.43;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.31;-8.36;0.38;-8.71;;;;;;;;
138;16.6;22.6;0.8;10;Successful;Effective;collision;20.81;vtypeauto.1;vtypeauto.0;472.65;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.31;-8.36;0.38;-8.71;;;;;;;;
139;16.6;22.6;0.9;5;Successful;Effective;collision;18.99;vtypeauto.1;vtypeauto.0;443.65;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.31;-8.69;0.38;-9.0;;;;;;;;
140;16.6;22.6;0.9;8;Successful;Effective;collision;19.68;vtypeauto.1;vtypeauto.0;460.31;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.31;-8.69;0.38;-9.0;;;;;;;;
141;16.6;22.6;0.9;10;Successful;Effective;collision;20.27;vtypeauto.1;vtypeauto.0;470.57;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.31;-8.69;0.38;-9.0;;;;;;;;
142;16.6;22.6;1.0;5;Successful;Effective;collision;18.92;vtypeauto.1;vtypeauto.0;442.72;edge_0_0_0;0.0;-6.0;0.2;-7.89;0.31;-9.0;0.38;-9.0;;;;;;;;
143;16.6;22.6;1.0;8;Successful;Effective;collision;19.50;vtypeauto.1;vtypeauto.0;458.56;edge_0_0_0;0.0;-6.0;0.2;-7.89;0.31;-9.0;0.38;-9.0;;;;;;;;
144;16.6;22.6;1.0;10;Successful;Effective;collision;19.97;vtypeauto.1;vtypeauto.0;468.67;edge_0_0_0;0.0;-6.0;0.2;-7.89;0.31;-9.0;0.38;-9.0;;;;;;;;
145;16.6;22.6;1.1;5;Successful;Effective;collision;18.87;vtypeauto.1;vtypeauto.0;442.03;edge_0_0_0;0.0;-6.0;0.2;-8.08;0.31;-9.0;0.38;-9.0;;;;;;;;
146;16.6;22.6;1.1;8;Successful;Effective;collision;19.39;vtypeauto.1;vtypeauto.0;457.46;edge_0_0_0;0.0;-6.0;0.2;-8.08;0.31;-9.0;0.38;-9.0;;;;;;;;
147;16.6;22.6;1.1;10;Successful;Effective;collision;19.77;vtypeauto.1;vtypeauto.0;467.08;edge_0_0_0;0.0;-6.0;0.2;-8.08;0.31;-9.0;0.38;-9.0;;;;;;;;
148;16.7;22.7;0.5;5;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;453.41;edge_0_0_0;0.0;-6.0;0.2;-6.95;0.31;-7.45;0.38;-7.64;;;;;;;;
149;16.7;22.7;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.31;-7.45;0.38;-7.64;;;;;;;;
150;16.7;22.7;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.31;-7.45;0.38;-7.64;;;;;;;;
151;16.7;22.7;0.6;5;Successful;Effective;collision;19.50;vtypeauto.1;vtypeauto.0;449.56;edge_0_0_0;0.0;-6.0;0.2;-7.14;0.31;-7.75;0.38;-7.98;;;;;;;;
152;16.7;22.7;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.14;0.31;-7.75;0.38;-7.98;;;;;;;;
153;16.7;22.7;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.14;0.31;-7.75;0.38;-7.98;;;;;;;;
154;16.7;22.7;0.7;5;Successful;Effective;collision;19.25;vtypeauto.1;vtypeauto.0;446.85;edge_0_0_0;0.0;-6.0;0.2;-7.32;0.31;-8.05;0.38;-8.33;;;;;;;;
155;16.7;22.7;0.7;8;Successful;Effective;collision;20.39;vtypeauto.1;vtypeauto.0;465.17;edge_0_0_0;0.0;-6.0;0.2;-7.32;0.31;-8.05;0.38;-8.33;;;;;;;;
156;16.7;22.7;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.32;0.31;-8.05;0.38;-8.33;;;;;;;;
157;16.7;22.7;0.8;5;Successful;Effective;collision;19.10;vtypeauto.1;vtypeauto.0;445.08;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.31;-8.36;0.38;-8.71;;;;;;;;
158;16.7;22.7;0.8;8;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;462.43;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.31;-8.36;0.38;-8.71;;;;;;;;
159;16.7;22.7;0.8;10;Successful;Effective;collision;20.81;vtypeauto.1;vtypeauto.0;472.65;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.31;-8.36;0.38;-8.71;;;;;;;;
160;16.7;22.7;0.9;5;Successful;Effective;collision;18.99;vtypeauto.1;vtypeauto.0;443.65;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.31;-8.69;0.38;-9.0;;;;;;;;
161;16.7;22.7;0.9;8;Successful;Effective;collision;19.68;vtypeauto.1;vtypeauto.0;460.31;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.31;-8.69;0.38;-9.0;;;;;;;;
162;16.7;22.7;0.9;10;Successful;Effective;collision;20.27;vtypeauto.1;vtypeauto.0;470.57;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.31;-8.69;0.38;-9.0;;;;;;;;
163;16.7;22.7;1.0;5;Successful;Effective;collision;18.92;vtypeauto.1;vtypeauto.0;442.72;edge_0_0_0;0.0;-6.0;0.2;-7.89;0.31;-9.0;0.38;-9.0;;;;;;;;
164;16.7;22.7;1.0;8;Successful;Effective;collision;19.50;vtypeauto.1;vtypeauto.0;458.56;edge_0_0_0;0.0;-6.0;0.2;-7.89;0.31;-9.0;0.38;-9.0;;;;;;;;
165;16.7;22.7;1.0;10;Successful;Effective;collision;19.97;vtypeauto.1;vtypeauto.0;468.67;edge_0_0_0;0.0;-6.0;0.2;-7.89;0.31;-9.0;0.38;-9.0;;;;;;;;
166;16.7;22.7;1.1;5;Successful;Effective;collision;18.87;vtypeauto.1;vtypeauto.0;442.03;edge_0_0_0;0.0;-6.0;0.2;-8.08;0.31;-9.0;0.38;-9.0;;;;;;;;
167;16.7;22.7;1.1;8;Successful;Effective;collision;19.39;vtypeauto.1;vtypeauto.0;457.46;edge_0_0_0;0.0;-6.0;0.2;-8.08;0.31;-9.0;0.38;-9.0;;;;;;;;
168;16.7;22.7;1.1;10;Successful;Effective;collision;19.77;vtypeauto.1;vtypeauto.0;467.08;edge_0_0_0;0.0;-6.0;0.2;-8.08;0.31;-9.0;0.38;-9.0;;;;;;;;
169;16.8;22.8;0.5;5;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;453.41;edge_0_0_0;0.0;-6.0;0.2;-6.95;0.31;-7.45;0.38;-7.64;;;;;;;;
170;16.8;22.8;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.31;-7.45;0.38;-7.64;;;;;;;;
171;16.8;22.8;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.31;-7.45;0.38;-7.64;;;;;;;;
172;16.8;22.8;0.6;5;Successful;Effective;collision;19.50;vtypeauto.1;vtypeauto.0;449.56;edge_0_0_0;0.0;-6.0;0.2;-7.14;0.31;-7.75;0.38;-7.98;;;;;;;;
173;16.8;22.8;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.14;0.31;-7.75;0.38;-7.98;;;;;;;;
174;16.8;22.8;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.14;0.31;-7.75;0.38;-7.98;;;;;;;;
175;16.8;22.8;0.7;5;Successful;Effective;collision;19.25;vtypeauto.1;vtypeauto.0;446.85;edge_0_0_0;0.0;-6.0;0.2;-7.32;0.31;-8.05;0.38;-8.33;;;;;;;;
176;16.8;22.8;0.7;8;Successful;Effective;collision;20.39;vtypeauto.1;vtypeauto.0;465.17;edge_0_0_0;0.0;-6.0;0.2;-7.32;0.31;-8.05;0.38;-8.33;;;;;;;;
177;16.8;22.8;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.32;0.31;-8.05;0.38;-8.33;;;;;;;;
178;16.8;22.8;0.8;5;Successful;Effective;collision;19.10;vtypeauto.1;vtypeauto.0;445.08;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.31;-8.36;0.38;-8.71;;;;;;;;
179;16.8;22.8;0.8;8;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;462.43;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.31;-8.36;0.38;-8.71;;;;;;;;
180;16.8;22.8;0.8;10;Successful;Effective;collision;20.81;vtypeauto.1;vtypeauto.0;472.65;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.31;-8.36;0.38;-8.71;;;;;;;;
181;16.8;22.8;0.9;5;Successful;Effective;collision;18.99;vtypeauto.1;vtypeauto.0;443.65;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.31;-8.69;0.38;-9.0;;;;;;;;
182;16.8;22.8;0.9;8;Successful;Effective;collision;19.68;vtypeauto.1;vtypeauto.0;460.31;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.31;-8.69;0.38;-9.0;;;;;;;;
183;16.8;22.8;0.9;10;Successful;Effective;collision;20.27;vtypeauto.1;vtypeauto.0;470.57;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.31;-8.69;0.38;-9.0;;;;;;;;
184;16.8;22.8;1.0;5;Successful;Effective;collision;18.92;vtypeauto.1;vtypeauto.0;442.72;edge_0_0_0;0.0;-6.0;0.2;-7.89;0.31;-9.0;0.38;-9.0;;;;;;;;
185;16.8;22.8;1.0;8;Successful;Effective;collision;19.50;vtypeauto.1;vtypeauto.0;458.56;edge_0_0_0;0.0;-6.0;0.2;-7.89;0.31;-9.0;0.38;-9.0;;;;;;;;
186;16.8;22.8;1.0;10;Successful;Effective;collision;19.97;vtypeauto.1;vtypeauto.0;468.67;edge_0_0_0;0.0;-6.0;0.2;-7.89;0.31;-9.0;0.38;-9.0;;;;;;;;
187;16.8;22.8;1.1;5;Successful;Effective;collision;18.87;vtypeauto.1;vtypeauto.0;442.03;edge_0_0_0;0.0;-6.0;0.2;-8.08;0.31;-9.0;0.38;-9.0;;;;;;;;
188;16.8;22.8;1.1;8;Successful;Effective;collision;19.39;vtypeauto.1;vtypeauto.0;457.46;edge_0_0_0;0.0;-6.0;0.2;-8.08;0.31;-9.0;0.38;-9.0;;;;;;;;
189;16.8;22.8;1.1;10;Successful;Effective;collision;19.77;vtypeauto.1;vtypeauto.0;467.08;edge_0_0_0;0.0;-6.0;0.2;-8.08;0.31;-9.0;0.38;-9.0;;;;;;;;
190;16.9;22.9;0.5;5;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;453.41;edge_0_0_0;0.0;-6.0;0.2;-6.95;0.31;-7.46;0.38;-7.64;;;;;;;;
191;16.9;22.9;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.31;-7.46;0.38;-7.64;;;;;;;;
192;16.9;22.9;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.31;-7.46;0.38;-7.64;;;;;;;;
193;16.9;22.9;0.6;5;Successful;Effective;collision;19.50;vtypeauto.1;vtypeauto.0;449.56;edge_0_0_0;0.0;-6.0;0.2;-7.14;0.31;-7.75;0.38;-7.98;;;;;;;;
194;16.9;22.9;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.14;0.31;-7.75;0.38;-7.98;;;;;;;;
195;16.9;22.9;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.14;0.31;-7.75;0.38;-7.98;;;;;;;;
196;16.9;22.9;0.7;5;Successful;Effective;collision;19.25;vtypeauto.1;vtypeauto.0;446.85;edge_0_0_0;0.0;-6.0;0.2;-7.32;0.31;-8.05;0.38;-8.33;;;;;;;;
197;16.9;22.9;0.7;8;Successful;Effective;collision;20.39;vtypeauto.1;vtypeauto.0;465.17;edge_0_0_0;0.0;-6.0;0.2;-7.32;0.31;-8.05;0.38;-8.33;;;;;;;;
198;16.9;22.9;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.32;0.31;-8.05;0.38;-8.33;;;;;;;;
199;16.9;22.9;0.8;5;Successful;Effective;collision;19.10;vtypeauto.1;vtypeauto.0;445.08;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.31;-8.36;0.38;-8.71;;;;;;;;
200;16.9;22.9;0.8;8;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;462.43;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.31;-8.36;0.38;-8.71;;;;;;;;
201;16.9;22.9;0.8;10;Successful;Effective;collision;20.81;vtypeauto.1;vtypeauto.0;472.65;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.31;-8.36;0.38;-8.71;;;;;;;;
202;16.9;22.9;0.9;5;Successful;Effective;collision;18.99;vtypeauto.1;vtypeauto.0;443.65;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.31;-8.69;0.38;-9.0;;;;;;;;
203;16.9;22.9;0.9;8;Successful;Effective;collision;19.68;vtypeauto.1;vtypeauto.0;460.31;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.31;-8.69;0.38;-9.0;;;;;;;;
204;16.9;22.9;0.9;10;Successful;Effective;collision;20.27;vtypeauto.1;vtypeauto.0;470.57;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.31;-8.69;0.38;-9.0;;;;;;;;
205;16.9;22.9;1.0;5;Successful;Effective;collision;18.92;vtypeauto.1;vtypeauto.0;442.72;edge_0_0_0;0.0;-6.0;0.2;-7.89;0.31;-9.0;0.38;-9.0;;;;;;;;
206;16.9;22.9;1.0;8;Successful;Effective;collision;19.50;vtypeauto.1;vtypeauto.0;458.56;edge_0_0_0;0.0;-6.0;0.2;-7.89;0.31;-9.0;0.38;-9.0;;;;;;;;
207;16.9;22.9;1.0;10;Successful;Effective;collision;19.97;vtypeauto.1;vtypeauto.0;468.67;edge_0_0_0;0.0;-6.0;0.2;-7.89;0.31;-9.0;0.38;-9.0;;;;;;;;
208;16.9;22.9;1.1;5;Successful;Effective;collision;18.87;vtypeauto.1;vtypeauto.0;442.03;edge_0_0_0;0.0;-6.0;0.2;-8.08;0.31;-9.0;0.38;-9.0;;;;;;;;
209;16.9;22.9;1.1;8;Successful;Effective;collision;19.39;vtypeauto.1;vtypeauto.0;457.46;edge_0_0_0;0.0;-6.0;0.2;-8.08;0.31;-9.0;0.38;-9.0;;;;;;;;
210;16.9;22.9;1.1;10;Successful;Effective;collision;19.77;vtypeauto.1;vtypeauto.0;467.08;edge_0_0_0;0.0;-6.0;0.2;-8.08;0.31;-9.0;0.38;-9.0;;;;;;;;
211;17.0;23.0;0.5;5;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;453.41;edge_0_0_0;0.0;-6.0;0.2;-6.95;0.31;-7.46;0.38;-7.64;;;;;;;;
212;17.0;23.0;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.31;-7.46;0.38;-7.64;;;;;;;;
213;17.0;23.0;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.95;0.31;-7.46;0.38;-7.64;;;;;;;;
214;17.0;23.0;0.6;5;Successful;Effective;collision;19.50;vtypeauto.1;vtypeauto.0;449.56;edge_0_0_0;0.0;-6.0;0.2;-7.14;0.31;-7.75;0.38;-7.98;;;;;;;;
215;17.0;23.0;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.14;0.31;-7.75;0.38;-7.98;;;;;;;;
216;17.0;23.0;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.14;0.31;-7.75;0.38;-7.98;;;;;;;;
217;17.0;23.0;0.7;5;Successful;Effective;collision;19.25;vtypeauto.1;vtypeauto.0;446.85;edge_0_0_0;0.0;-6.0;0.2;-7.32;0.31;-8.05;0.38;-8.33;;;;;;;;
218;17.0;23.0;0.7;8;Successful;Effective;collision;20.39;vtypeauto.1;vtypeauto.0;465.17;edge_0_0_0;0.0;-6.0;0.2;-7.32;0.31;-8.05;0.38;-8.33;;;;;;;;
219;17.0;23.0;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-7.32;0.31;-8.05;0.38;-8.33;;;;;;;;
220;17.0;23.0;0.8;5;Successful;Effective;collision;19.10;vtypeauto.1;vtypeauto.0;445.08;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.31;-8.36;0.38;-8.71;;;;;;;;
221;17.0;23.0;0.8;8;Successful;Effective;collision;19.94;vtypeauto.1;vtypeauto.0;462.43;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.31;-8.36;0.38;-8.71;;;;;;;;
222;17.0;23.0;0.8;10;Successful;Effective;collision;20.81;vtypeauto.1;vtypeauto.0;472.65;edge_0_0_0;0.0;-6.0;0.2;-7.51;0.31;-8.36;0.38;-8.71;;;;;;;;
223;17.0;23.0;0.9;5;Successful;Effective;collision;18.99;vtypeauto.1;vtypeauto.0;443.65;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.31;-8.69;0.38;-9.0;;;;;;;;
224;17.0;23.0;0.9;8;Successful;Effective;collision;19.68;vtypeauto.1;vtypeauto.0;460.31;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.31;-8.69;0.38;-9.0;;;;;;;;
225;17.0;23.0;0.9;10;Successful;Effective;collision;20.27;vtypeauto.1;vtypeauto.0;470.57;edge_0_0_0;0.0;-6.0;0.2;-7.7;0.31;-8.69;0.38;-9.0;;;;;;;;
226;17.0;23.0;1.0;5;Successful;Effective;collision;18.92;vtypeauto.1;vtypeauto.0;442.72;edge_0_0_0;0.0;-6.0;0.2;-7.89;0.31;-9.0;0.38;-9.0;;;;;;;;
227;17.0;23.0;1.0;8;Successful;Effective;collision;19.50;vtypeauto.1;vtypeauto.0;458.56;edge_0_0_0;0.0;-6.0;0.2;-7.89;0.31;-9.0;0.38;-9.0;;;;;;;;
228;17.0;23.0;1.0;10;Successful;Effective;collision;19.97;vtypeauto.1;vtypeauto.0;468.67;edge_0_0_0;0.0;-6.0;0.2;-7.89;0.31;-9.0;0.38;-9.0;;;;;;;;
229;17.0;23.0;1.1;5;Successful;Effective;collision;18.87;vtypeauto.1;vtypeauto.0;442.03;edge_0_0_0;0.0;-6.0;0.2;-8.08;0.31;-9.0;0.38;-9.0;;;;;;;;
230;17.0;23.0;1.1;8;Successful;Effective;collision;19.39;vtypeauto.1;vtypeauto.0;457.46;edge_0_0_0;0.0;-6.0;0.2;-8.08;0.31;-9.0;0.38;-9.0;;;;;;;;
231;17.0;23.0;1.1;10;Successful;Effective;collision;19.77;vtypeauto.1;vtypeauto.0;467.08;edge_0_0_0;0.0;-6.0;0.2;-8.08;0.31;-9.0;0.38;-9.0;;;;;;;;
232;17.1;23.1;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.17;0.31;-6.65;0.38;-6.91;;;;;;;;
233;17.1;23.1;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.17;0.31;-6.65;0.38;-6.91;;;;;;;;
234;17.1;23.1;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.17;0.31;-6.65;0.38;-6.91;;;;;;;;
235;17.1;23.1;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.2;0.31;-6.76;0.38;-7.07;;;;;;;;
236;17.1;23.1;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.2;0.31;-6.76;0.38;-7.07;;;;;;;;
237;17.1;23.1;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.2;0.31;-6.76;0.38;-7.07;;;;;;;;
238;17.1;23.1;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.23;0.31;-6.86;0.38;-7.22;;;;;;;;
239;17.1;23.1;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.23;0.31;-6.86;0.38;-7.22;;;;;;;;
240;17.1;23.1;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.23;0.31;-6.86;0.38;-7.22;;;;;;;;
241;17.1;23.1;0.8;5;Successful;Effective;collision;21.24;vtypeauto.2;vtypeauto.1;450.41;edge_0_0_0;0.0;-6.0;0.2;-6.27;0.31;-6.96;0.38;-7.38;;;;;;;;
242;17.1;23.1;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.27;0.31;-6.96;0.38;-7.38;;;;;;;;
243;17.1;23.1;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.27;0.31;-6.96;0.38;-7.38;;;;;;;;
244;17.1;23.1;0.9;5;Successful;Effective;collision;20.73;vtypeauto.2;vtypeauto.1;449.88;edge_0_0_0;0.0;-6.0;0.2;-6.31;0.31;-7.07;0.38;-7.54;;;;;;;;
245;17.1;23.1;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.31;0.31;-7.07;0.38;-7.54;;;;;;;;
246;17.1;23.1;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.31;0.31;-7.07;0.38;-7.54;;;;;;;;
247;17.1;23.1;1.0;5;Successful;Effective;collision;20.44;vtypeauto.2;vtypeauto.1;448.91;edge_0_0_0;0.0;-6.0;0.2;-6.36;0.31;-7.17;0.38;-7.69;;;;;;;;
248;17.1;23.1;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.36;0.31;-7.17;0.38;-7.69;;;;;;;;
249;17.1;23.1;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.36;0.31;-7.17;0.38;-7.69;;;;;;;;
250;17.1;23.1;1.1;5;Successful;Effective;collision;20.25;vtypeauto.2;vtypeauto.1;448.03;edge_0_0_0;0.0;-6.0;0.2;-6.41;0.31;-7.28;0.38;-7.82;;;;;;;;
251;17.1;23.1;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.41;0.31;-7.28;0.38;-7.82;;;;;;;;
252;17.1;23.1;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.41;0.31;-7.28;0.38;-7.82;;;;;;;;
253;17.2;23.2;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.16;0.31;-6.27;0.38;-6.5;;;;;;;;
254;17.2;23.2;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.16;0.31;-6.27;0.38;-6.5;;;;;;;;
255;17.2;23.2;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.16;0.31;-6.27;0.38;-6.5;;;;;;;;
256;17.2;23.2;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.18;0.31;-6.31;0.38;-6.56;;;;;;;;
257;17.2;23.2;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.18;0.31;-6.31;0.38;-6.56;;;;;;;;
258;17.2;23.2;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.18;0.31;-6.31;0.38;-6.56;;;;;;;;
259;17.2;23.2;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.21;0.31;-6.35;0.38;-6.62;;;;;;;;
260;17.2;23.2;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.21;0.31;-6.35;0.38;-6.62;;;;;;;;
261;17.2;23.2;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.21;0.31;-6.35;0.38;-6.62;;;;;;;;
262;17.2;23.2;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.24;0.31;-6.4;0.38;-6.68;;;;;;;;
263;17.2;23.2;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.24;0.31;-6.4;0.38;-6.68;;;;;;;;
264;17.2;23.2;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.24;0.31;-6.4;0.38;-6.68;;;;;;;;
265;17.2;23.2;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.27;0.31;-6.46;0.38;-6.72;;;;;;;;
266;17.2;23.2;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.27;0.31;-6.46;0.38;-6.72;;;;;;;;
267;17.2;23.2;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.27;0.31;-6.46;0.38;-6.72;;;;;;;;
268;17.2;23.2;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.31;0.31;-6.52;0.38;-6.72;;;;;;;;
269;17.2;23.2;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.31;0.31;-6.52;0.38;-6.72;;;;;;;;
270;17.2;23.2;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.31;0.31;-6.52;0.38;-6.72;;;;;;;;
271;17.2;23.2;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.35;0.31;-6.57;0.38;-6.7;;;;;;;;
272;17.2;23.2;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.35;0.31;-6.57;0.38;-6.7;;;;;;;;
273;17.2;23.2;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.35;0.31;-6.57;0.38;-6.7;;;;;;;;
274;17.3;23.3;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.15;0.31;-6.25;0.38;-6.31;;;;;;;;
275;17.3;23.3;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.15;0.31;-6.25;0.38;-6.31;;;;;;;;
276;17.3;23.3;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.15;0.31;-6.25;0.38;-6.31;;;;;;;;
277;17.3;23.3;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-6.0;0.2;-6.16;0.31;-6.28;0.38;-6.34;;;;;;;;
