Ex ID;Start_time;End_time;Injected_value;CACC_spacing;Run_status;Impact_status;Collision_state;Collision_time;collider;victim;Collision_pos;Collision_lane;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min;Accel_4_max;Dcel_4_min;Accel_5_max;Dcel_5_min;Accel_6_max;Dcel_6_min;Accel_7_max;Dcel_7_min
134;16.6;22.6;0.7;8;Successful;Effective;collision;19.90;vtypeauto.1;vtypeauto.0;569.09;edge_0_0_0;0.0;-7.0;0.25;-8.54;0.39;-9.0;0.47;-9.0;;;;;;;;
135;16.6;22.6;0.7;10;Successful;Effective;collision;20.75;vtypeauto.1;vtypeauto.0;581.74;edge_0_0_0;0.0;-7.0;0.25;-8.54;0.39;-9.0;0.47;-9.0;;;;;;;;
136;16.6;22.6;0.8;5;Successful;Effective;collision;18.94;vtypeauto.1;vtypeauto.0;546.48;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;;;;;;;;
137;16.6;22.6;0.8;8;Successful;Effective;collision;19.60;vtypeauto.1;vtypeauto.0;565.52;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;;;;;;;;
138;16.6;22.6;0.8;10;Successful;Effective;collision;20.16;vtypeauto.1;vtypeauto.0;577.65;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;;;;;;;;
139;16.6;22.6;0.9;5;Successful;Effective;collision;18.86;vtypeauto.1;vtypeauto.0;545.08;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;;;;;;;;
140;16.6;22.6;0.9;8;Successful;Effective;collision;19.41;vtypeauto.1;vtypeauto.0;562.94;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;;;;;;;;
141;16.6;22.6;0.9;10;Successful;Effective;collision;19.84;vtypeauto.1;vtypeauto.0;574.41;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;;;;;;;;
142;16.6;22.6;1.0;5;Successful;Effective;collision;18.80;vtypeauto.1;vtypeauto.0;543.96;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
143;16.6;22.6;1.0;8;Successful;Effective;collision;19.28;vtypeauto.1;vtypeauto.0;561.02;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
144;16.6;22.6;1.0;10;Successful;Effective;collision;19.64;vtypeauto.1;vtypeauto.0;572.04;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
145;16.6;22.6;1.1;5;Successful;Effective;collision;18.76;vtypeauto.1;vtypeauto.0;543.21;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
146;16.6;22.6;1.1;8;Successful;Effective;collision;19.20;vtypeauto.1;vtypeauto.0;559.84;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
147;16.6;22.6;1.1;10;Successful;Effective;collision;19.50;vtypeauto.1;vtypeauto.0;570.19;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
148;16.7;22.7;0.5;5;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;556.39;edge_0_0_0;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;;;;;;;;
149;16.7;22.7;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;;;;;;;;
150;16.7;22.7;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;;;;;;;;
151;16.7;22.7;0.6;5;Successful;Effective;collision;19.26;vtypeauto.1;vtypeauto.0;551.72;edge_0_0_0;0.0;-7.0;0.25;-8.33;0.39;-9.0;0.47;-9.0;;;;;;;;
152;16.7;22.7;0.6;8;Successful;Effective;collision;20.44;vtypeauto.1;vtypeauto.0;573.90;edge_0_0_0;0.0;-7.0;0.25;-8.33;0.39;-9.0;0.47;-9.0;;;;;;;;
153;16.7;22.7;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.33;0.39;-9.0;0.47;-9.0;;;;;;;;
154;16.7;22.7;0.7;5;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;548.71;edge_0_0_0;0.0;-7.0;0.25;-8.54;0.39;-9.0;0.47;-9.0;;;;;;;;
155;16.7;22.7;0.7;8;Successful;Effective;collision;19.90;vtypeauto.1;vtypeauto.0;569.09;edge_0_0_0;0.0;-7.0;0.25;-8.54;0.39;-9.0;0.47;-9.0;;;;;;;;
156;16.7;22.7;0.7;10;Successful;Effective;collision;20.75;vtypeauto.1;vtypeauto.0;581.74;edge_0_0_0;0.0;-7.0;0.25;-8.54;0.39;-9.0;0.47;-9.0;;;;;;;;
157;16.7;22.7;0.8;5;Successful;Effective;collision;18.94;vtypeauto.1;vtypeauto.0;546.48;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;;;;;;;;
158;16.7;22.7;0.8;8;Successful;Effective;collision;19.60;vtypeauto.1;vtypeauto.0;565.52;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;;;;;;;;
159;16.7;22.7;0.8;10;Successful;Effective;collision;20.16;vtypeauto.1;vtypeauto.0;577.65;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;;;;;;;;
160;16.7;22.7;0.9;5;Successful;Effective;collision;18.86;vtypeauto.1;vtypeauto.0;545.08;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;;;;;;;;
161;16.7;22.7;0.9;8;Successful;Effective;collision;19.41;vtypeauto.1;vtypeauto.0;562.94;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;;;;;;;;
162;16.7;22.7;0.9;10;Successful;Effective;collision;19.84;vtypeauto.1;vtypeauto.0;574.41;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;;;;;;;;
163;16.7;22.7;1.0;5;Successful;Effective;collision;18.80;vtypeauto.1;vtypeauto.0;543.96;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
164;16.7;22.7;1.0;8;Successful;Effective;collision;19.28;vtypeauto.1;vtypeauto.0;561.02;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
165;16.7;22.7;1.0;10;Successful;Effective;collision;19.64;vtypeauto.1;vtypeauto.0;572.04;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
166;16.7;22.7;1.1;5;Successful;Effective;collision;18.76;vtypeauto.1;vtypeauto.0;543.21;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
167;16.7;22.7;1.1;8;Successful;Effective;collision;19.20;vtypeauto.1;vtypeauto.0;559.84;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
168;16.7;22.7;1.1;10;Successful;Effective;collision;19.50;vtypeauto.1;vtypeauto.0;570.19;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
169;16.8;22.8;0.5;5;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;556.39;edge_0_0_0;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;;;;;;;;
170;16.8;22.8;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;;;;;;;;
171;16.8;22.8;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;;;;;;;;
172;16.8;22.8;0.6;5;Successful;Effective;collision;19.26;vtypeauto.1;vtypeauto.0;551.72;edge_0_0_0;0.0;-7.0;0.25;-8.33;0.39;-9.0;0.47;-9.0;;;;;;;;
173;16.8;22.8;0.6;8;Successful;Effective;collision;20.44;vtypeauto.1;vtypeauto.0;573.90;edge_0_0_0;0.0;-7.0;0.25;-8.33;0.39;-9.0;0.47;-9.0;;;;;;;;
174;16.8;22.8;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.33;0.39;-9.0;0.47;-9.0;;;;;;;;
175;16.8;22.8;0.7;5;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;548.71;edge_0_0_0;0.0;-7.0;0.25;-8.54;0.39;-9.0;0.47;-9.0;;;;;;;;
176;16.8;22.8;0.7;8;Successful;Effective;collision;19.90;vtypeauto.1;vtypeauto.0;569.09;edge_0_0_0;0.0;-7.0;0.25;-8.54;0.39;-9.0;0.47;-9.0;;;;;;;;
177;16.8;22.8;0.7;10;Successful;Effective;collision;20.75;vtypeauto.1;vtypeauto.0;581.74;edge_0_0_0;0.0;-7.0;0.25;-8.54;0.39;-9.0;0.47;-9.0;;;;;;;;
178;16.8;22.8;0.8;5;Successful;Effective;collision;18.94;vtypeauto.1;vtypeauto.0;546.48;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;;;;;;;;
179;16.8;22.8;0.8;8;Successful;Effective;collision;19.60;vtypeauto.1;vtypeauto.0;565.52;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;;;;;;;;
180;16.8;22.8;0.8;10;Successful;Effective;collision;20.16;vtypeauto.1;vtypeauto.0;577.65;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;;;;;;;;
181;16.8;22.8;0.9;5;Successful;Effective;collision;18.86;vtypeauto.1;vtypeauto.0;545.08;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;;;;;;;;
182;16.8;22.8;0.9;8;Successful;Effective;collision;19.41;vtypeauto.1;vtypeauto.0;562.94;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;;;;;;;;
183;16.8;22.8;0.9;10;Successful;Effective;collision;19.84;vtypeauto.1;vtypeauto.0;574.41;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;;;;;;;;
184;16.8;22.8;1.0;5;Successful;Effective;collision;18.80;vtypeauto.1;vtypeauto.0;543.96;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
185;16.8;22.8;1.0;8;Successful;Effective;collision;19.28;vtypeauto.1;vtypeauto.0;561.02;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
186;16.8;22.8;1.0;10;Successful;Effective;collision;19.64;vtypeauto.1;vtypeauto.0;572.04;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
187;16.8;22.8;1.1;5;Successful;Effective;collision;18.76;vtypeauto.1;vtypeauto.0;543.21;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
188;16.8;22.8;1.1;8;Successful;Effective;collision;19.20;vtypeauto.1;vtypeauto.0;559.84;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
189;16.8;22.8;1.1;10;Successful;Effective;collision;19.50;vtypeauto.1;vtypeauto.0;570.19;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
190;16.9;22.9;0.5;5;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;556.39;edge_0_0_0;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;;;;;;;;
191;16.9;22.9;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;;;;;;;;
192;16.9;22.9;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;;;;;;;;
193;16.9;22.9;0.6;5;Successful;Effective;collision;19.26;vtypeauto.1;vtypeauto.0;551.72;edge_0_0_0;0.0;-7.0;0.25;-8.33;0.39;-9.0;0.47;-9.0;;;;;;;;
194;16.9;22.9;0.6;8;Successful;Effective;collision;20.44;vtypeauto.1;vtypeauto.0;573.90;edge_0_0_0;0.0;-7.0;0.25;-8.33;0.39;-9.0;0.47;-9.0;;;;;;;;
195;16.9;22.9;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.33;0.39;-9.0;0.47;-9.0;;;;;;;;
196;16.9;22.9;0.7;5;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;548.71;edge_0_0_0;0.0;-7.0;0.25;-8.54;0.39;-9.0;0.47;-9.0;;;;;;;;
197;16.9;22.9;0.7;8;Successful;Effective;collision;19.90;vtypeauto.1;vtypeauto.0;569.09;edge_0_0_0;0.0;-7.0;0.25;-8.54;0.39;-9.0;0.47;-9.0;;;;;;;;
198;16.9;22.9;0.7;10;Successful;Effective;collision;20.75;vtypeauto.1;vtypeauto.0;581.74;edge_0_0_0;0.0;-7.0;0.25;-8.54;0.39;-9.0;0.47;-9.0;;;;;;;;
199;16.9;22.9;0.8;5;Successful;Effective;collision;18.94;vtypeauto.1;vtypeauto.0;546.48;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;;;;;;;;
200;16.9;22.9;0.8;8;Successful;Effective;collision;19.60;vtypeauto.1;vtypeauto.0;565.52;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;;;;;;;;
201;16.9;22.9;0.8;10;Successful;Effective;collision;20.16;vtypeauto.1;vtypeauto.0;577.65;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;;;;;;;;
202;16.9;22.9;0.9;5;Successful;Effective;collision;18.86;vtypeauto.1;vtypeauto.0;545.08;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;;;;;;;;
203;16.9;22.9;0.9;8;Successful;Effective;collision;19.41;vtypeauto.1;vtypeauto.0;562.94;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;;;;;;;;
204;16.9;22.9;0.9;10;Successful;Effective;collision;19.84;vtypeauto.1;vtypeauto.0;574.41;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;;;;;;;;
205;16.9;22.9;1.0;5;Successful;Effective;collision;18.80;vtypeauto.1;vtypeauto.0;543.96;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
206;16.9;22.9;1.0;8;Successful;Effective;collision;19.28;vtypeauto.1;vtypeauto.0;561.02;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
207;16.9;22.9;1.0;10;Successful;Effective;collision;19.64;vtypeauto.1;vtypeauto.0;572.04;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
208;16.9;22.9;1.1;5;Successful;Effective;collision;18.76;vtypeauto.1;vtypeauto.0;543.21;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
209;16.9;22.9;1.1;8;Successful;Effective;collision;19.20;vtypeauto.1;vtypeauto.0;559.84;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
210;16.9;22.9;1.1;10;Successful;Effective;collision;19.50;vtypeauto.1;vtypeauto.0;570.19;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
211;17.0;23.0;0.5;5;Successful;Effective;collision;19.59;vtypeauto.1;vtypeauto.0;556.39;edge_0_0_0;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;;;;;;;;
212;17.0;23.0;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;;;;;;;;
213;17.0;23.0;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.11;0.39;-8.7;0.47;-8.92;;;;;;;;
214;17.0;23.0;0.6;5;Successful;Effective;collision;19.26;vtypeauto.1;vtypeauto.0;551.72;edge_0_0_0;0.0;-7.0;0.25;-8.33;0.39;-9.0;0.47;-9.0;;;;;;;;
215;17.0;23.0;0.6;8;Successful;Effective;collision;20.44;vtypeauto.1;vtypeauto.0;573.90;edge_0_0_0;0.0;-7.0;0.25;-8.33;0.39;-9.0;0.47;-9.0;;;;;;;;
216;17.0;23.0;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-8.33;0.39;-9.0;0.47;-9.0;;;;;;;;
217;17.0;23.0;0.7;5;Successful;Effective;collision;19.07;vtypeauto.1;vtypeauto.0;548.71;edge_0_0_0;0.0;-7.0;0.25;-8.54;0.39;-9.0;0.47;-9.0;;;;;;;;
218;17.0;23.0;0.7;8;Successful;Effective;collision;19.90;vtypeauto.1;vtypeauto.0;569.09;edge_0_0_0;0.0;-7.0;0.25;-8.54;0.39;-9.0;0.47;-9.0;;;;;;;;
219;17.0;23.0;0.7;10;Successful;Effective;collision;20.75;vtypeauto.1;vtypeauto.0;581.74;edge_0_0_0;0.0;-7.0;0.25;-8.54;0.39;-9.0;0.47;-9.0;;;;;;;;
220;17.0;23.0;0.8;5;Successful;Effective;collision;18.94;vtypeauto.1;vtypeauto.0;546.48;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;;;;;;;;
221;17.0;23.0;0.8;8;Successful;Effective;collision;19.60;vtypeauto.1;vtypeauto.0;565.52;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;;;;;;;;
222;17.0;23.0;0.8;10;Successful;Effective;collision;20.16;vtypeauto.1;vtypeauto.0;577.65;edge_0_0_0;0.0;-7.0;0.25;-8.76;0.39;-9.0;0.47;-9.0;;;;;;;;
223;17.0;23.0;0.9;5;Successful;Effective;collision;18.86;vtypeauto.1;vtypeauto.0;545.08;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;;;;;;;;
224;17.0;23.0;0.9;8;Successful;Effective;collision;19.41;vtypeauto.1;vtypeauto.0;562.94;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;;;;;;;;
225;17.0;23.0;0.9;10;Successful;Effective;collision;19.84;vtypeauto.1;vtypeauto.0;574.41;edge_0_0_0;0.0;-7.0;0.25;-8.98;0.39;-9.0;0.47;-9.0;;;;;;;;
226;17.0;23.0;1.0;5;Successful;Effective;collision;18.80;vtypeauto.1;vtypeauto.0;543.96;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
227;17.0;23.0;1.0;8;Successful;Effective;collision;19.28;vtypeauto.1;vtypeauto.0;561.02;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
228;17.0;23.0;1.0;10;Successful;Effective;collision;19.64;vtypeauto.1;vtypeauto.0;572.04;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
229;17.0;23.0;1.1;5;Successful;Effective;collision;18.76;vtypeauto.1;vtypeauto.0;543.21;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
230;17.0;23.0;1.1;8;Successful;Effective;collision;19.20;vtypeauto.1;vtypeauto.0;559.84;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
231;17.0;23.0;1.1;10;Successful;Effective;collision;19.50;vtypeauto.1;vtypeauto.0;570.19;edge_0_0_0;0.0;-7.0;0.25;-9.0;0.39;-9.0;0.47;-9.0;;;;;;;;
232;17.1;23.1;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.2;0.39;-7.77;0.47;-8.07;;;;;;;;
233;17.1;23.1;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.2;0.39;-7.77;0.47;-8.07;;;;;;;;
234;17.1;23.1;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.2;0.39;-7.77;0.47;-8.07;;;;;;;;
235;17.1;23.1;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.24;0.39;-7.89;0.47;-8.25;;;;;;;;
236;17.1;23.1;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.24;0.39;-7.89;0.47;-8.25;;;;;;;;
237;17.1;23.1;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.24;0.39;-7.89;0.47;-8.25;;;;;;;;
238;17.1;23.1;0.7;5;Successful;Effective;collision;21.36;vtypeauto.2;vtypeauto.1;560.68;edge_0_0_0;0.0;-7.0;0.25;-7.27;0.39;-8.01;0.47;-8.43;;;;;;;;
239;17.1;23.1;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.27;0.39;-8.01;0.47;-8.43;;;;;;;;
240;17.1;23.1;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.27;0.39;-8.01;0.47;-8.43;;;;;;;;
241;17.1;23.1;0.8;5;Successful;Effective;collision;20.71;vtypeauto.2;vtypeauto.1;558.85;edge_0_0_0;0.0;-7.0;0.25;-7.32;0.39;-8.13;0.47;-8.62;;;;;;;;
242;17.1;23.1;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.32;0.39;-8.13;0.47;-8.62;;;;;;;;
243;17.1;23.1;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.32;0.39;-8.13;0.47;-8.62;;;;;;;;
244;17.1;23.1;0.9;5;Successful;Effective;collision;20.37;vtypeauto.2;vtypeauto.1;556.76;edge_0_0_0;0.0;-7.0;0.25;-7.37;0.39;-8.25;0.47;-8.8;;;;;;;;
245;17.1;23.1;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.37;0.39;-8.25;0.47;-8.8;;;;;;;;
246;17.1;23.1;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.37;0.39;-8.25;0.47;-8.8;;;;;;;;
247;17.1;23.1;1.0;5;Successful;Effective;collision;20.16;vtypeauto.2;vtypeauto.1;555.10;edge_0_0_0;0.0;-7.0;0.25;-7.42;0.39;-8.37;0.47;-8.98;;;;;;;;
248;17.1;23.1;1.0;8;Successful;Effective;collision;21.66;vtypeauto.2;vtypeauto.1;567.88;edge_0_0_0;0.0;-7.0;0.25;-7.42;0.39;-8.37;0.47;-8.98;;;;;;;;
249;17.1;23.1;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.42;0.39;-8.37;0.47;-8.98;;;;;;;;
250;17.1;23.1;1.1;5;Successful;Effective;collision;20.01;vtypeauto.2;vtypeauto.1;553.73;edge_0_0_0;0.0;-7.0;0.25;-7.48;0.39;-8.5;0.47;-9.0;;;;;;;;
251;17.1;23.1;1.1;8;Successful;Effective;collision;21.13;vtypeauto.2;vtypeauto.1;567.74;edge_0_0_0;0.0;-7.0;0.25;-7.48;0.39;-8.5;0.47;-9.0;;;;;;;;
252;17.1;23.1;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.48;0.39;-8.5;0.47;-9.0;;;;;;;;
253;17.2;23.2;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.19;0.39;-7.32;0.47;-7.58;;;;;;;;
254;17.2;23.2;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.19;0.39;-7.32;0.47;-7.58;;;;;;;;
255;17.2;23.2;0.5;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.19;0.39;-7.32;0.47;-7.58;;;;;;;;
256;17.2;23.2;0.6;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.21;0.39;-7.36;0.47;-7.65;;;;;;;;
257;17.2;23.2;0.6;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.21;0.39;-7.36;0.47;-7.65;;;;;;;;
258;17.2;23.2;0.6;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.21;0.39;-7.36;0.47;-7.65;;;;;;;;
259;17.2;23.2;0.7;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.24;0.39;-7.41;0.47;-7.72;;;;;;;;
260;17.2;23.2;0.7;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.24;0.39;-7.41;0.47;-7.72;;;;;;;;
261;17.2;23.2;0.7;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.24;0.39;-7.41;0.47;-7.72;;;;;;;;
262;17.2;23.2;0.8;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.28;0.39;-7.47;0.47;-7.8;;;;;;;;
263;17.2;23.2;0.8;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.28;0.39;-7.47;0.47;-7.8;;;;;;;;
264;17.2;23.2;0.8;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.28;0.39;-7.47;0.47;-7.8;;;;;;;;
265;17.2;23.2;0.9;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.32;0.39;-7.54;0.47;-7.87;;;;;;;;
266;17.2;23.2;0.9;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.32;0.39;-7.54;0.47;-7.87;;;;;;;;
267;17.2;23.2;0.9;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.32;0.39;-7.54;0.47;-7.87;;;;;;;;
268;17.2;23.2;1.0;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.36;0.39;-7.62;0.47;-7.91;;;;;;;;
269;17.2;23.2;1.0;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.36;0.39;-7.62;0.47;-7.91;;;;;;;;
270;17.2;23.2;1.0;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.36;0.39;-7.62;0.47;-7.91;;;;;;;;
271;17.2;23.2;1.1;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.41;0.39;-7.7;0.47;-7.9;;;;;;;;
272;17.2;23.2;1.1;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.41;0.39;-7.7;0.47;-7.9;;;;;;;;
273;17.2;23.2;1.1;10;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.41;0.39;-7.7;0.47;-7.9;;;;;;;;
274;17.3;23.3;0.5;5;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.17;0.39;-7.29;0.47;-7.36;;;;;;;;
275;17.3;23.3;0.5;8;Successful;Effective;No;No;No;No;No;No;0.0;-7.0;0.25;-7.17;0.39;-7.29;0.47;-7.36;;;;;;;;
