Column1;Ex ID;Start_time;End_time;Injected_value;Impact_status;Collision_state;Collision time;collider;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min
208;209;18.9;24.9;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.1;0.25;-8.19;0.3;-8.24
209;210;18.9;24.9;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.1;0.25;-8.19;0.3;-8.24
210;211;19.0;25.0;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
211;212;19.0;25.0;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.11;0.25;-8.21;0.3;-8.26
212;213;19.0;25.0;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.11;0.25;-8.21;0.3;-8.26
213;214;19.0;25.0;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.11;0.25;-8.2;0.3;-8.25
214;215;19.0;25.0;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.11;0.25;-8.2;0.3;-8.25
215;216;19.0;25.0;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.11;0.25;-8.2;0.3;-8.25
216;217;19.0;25.0;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.11;0.25;-8.2;0.3;-8.25
217;218;19.1;25.1;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
218;219;19.1;25.1;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.11;0.25;-8.21;0.3;-8.26
219;220;19.1;25.1;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.11;0.25;-8.21;0.3;-8.26
220;221;19.1;25.1;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.11;0.25;-8.21;0.3;-8.25
221;222;19.1;25.1;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.11;0.25;-8.21;0.3;-8.25
222;223;19.1;25.1;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.11;0.25;-8.21;0.3;-8.25
223;224;19.1;25.1;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.11;0.25;-8.21;0.3;-8.25
224;225;19.2;25.2;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
225;226;19.2;25.2;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
226;227;19.2;25.2;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
227;228;19.2;25.2;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
228;229;19.2;25.2;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
229;230;19.2;25.2;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
230;231;19.2;25.2;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
231;232;19.3;25.3;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
232;233;19.3;25.3;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
233;234;19.3;25.3;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
234;235;19.3;25.3;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
235;236;19.3;25.3;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
236;237;19.3;25.3;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
237;238;19.3;25.3;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
238;239;19.4;25.4;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
239;240;19.4;25.4;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
240;241;19.4;25.4;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
241;242;19.4;25.4;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
242;243;19.4;25.4;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
243;244;19.4;25.4;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
244;245;19.4;25.4;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
245;246;19.5;25.5;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
246;247;19.5;25.5;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
247;248;19.5;25.5;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
248;249;19.5;25.5;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
249;250;19.5;25.5;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
250;251;19.5;25.5;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
251;252;19.5;25.5;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
252;253;19.6;25.6;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
253;254;19.6;25.6;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
254;255;19.6;25.6;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
255;256;19.6;25.6;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
256;257;19.6;25.6;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
257;258;19.6;25.6;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
258;259;19.6;25.6;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
259;260;19.7;25.7;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
260;261;19.7;25.7;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
261;262;19.7;25.7;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
262;263;19.7;25.7;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
263;264;19.7;25.7;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
264;265;19.7;25.7;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
265;266;19.7;25.7;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
266;267;19.8;25.8;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
267;268;19.8;25.8;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
268;269;19.8;25.8;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
269;270;19.8;25.8;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
270;271;19.8;25.8;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
271;272;19.8;25.8;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
272;273;19.8;25.8;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.26
273;274;19.9;25.9;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
274;275;19.9;25.9;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
275;276;19.9;25.9;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
276;277;19.9;25.9;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
277;278;19.9;25.9;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
278;279;19.9;25.9;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
279;280;19.9;25.9;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
280;281;20.0;26.0;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
281;282;20.0;26.0;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
282;283;20.0;26.0;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
283;284;20.0;26.0;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
284;285;20.0;26.0;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
285;286;20.0;26.0;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
286;287;20.0;26.0;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
287;288;20.1;26.1;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
288;289;20.1;26.1;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
289;290;20.1;26.1;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
290;291;20.1;26.1;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
291;292;20.1;26.1;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
292;293;20.1;26.1;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
293;294;20.1;26.1;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
294;295;20.2;26.2;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
295;296;20.2;26.2;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
296;297;20.2;26.2;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
297;298;20.2;26.2;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
298;299;20.2;26.2;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
299;300;20.2;26.2;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
300;301;20.2;26.2;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
301;302;20.3;26.3;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
302;303;20.3;26.3;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
303;304;20.3;26.3;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
304;305;20.3;26.3;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
305;306;20.3;26.3;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
306;307;20.3;26.3;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
307;308;20.3;26.3;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
308;309;20.4;26.4;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
309;310;20.4;26.4;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
310;311;20.4;26.4;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
311;312;20.4;26.4;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
312;313;20.4;26.4;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
313;314;20.4;26.4;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
314;315;20.4;26.4;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
315;316;20.5;26.5;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
316;317;20.5;26.5;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
317;318;20.5;26.5;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
318;319;20.5;26.5;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
319;320;20.5;26.5;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
320;321;20.5;26.5;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
321;322;20.5;26.5;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
322;323;20.6;26.6;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
323;324;20.6;26.6;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
324;325;20.6;26.6;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
325;326;20.6;26.6;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
326;327;20.6;26.6;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
327;328;20.6;26.6;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
328;329;20.6;26.6;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
329;330;20.7;26.7;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
330;331;20.7;26.7;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
331;332;20.7;26.7;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
332;333;20.7;26.7;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
333;334;20.7;26.7;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
334;335;20.7;26.7;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
335;336;20.7;26.7;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
336;337;20.8;26.8;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
337;338;20.8;26.8;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
338;339;20.8;26.8;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
339;340;20.8;26.8;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
340;341;20.8;26.8;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
341;342;20.8;26.8;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
342;343;20.8;26.8;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
343;344;20.9;26.9;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
344;345;20.9;26.9;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
345;346;20.9;26.9;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
346;347;20.9;26.9;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
347;348;20.9;26.9;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
348;349;20.9;26.9;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
349;350;20.9;26.9;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
350;351;21.0;27.0;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
351;352;21.0;27.0;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
352;353;21.0;27.0;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
353;354;21.0;27.0;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
354;355;21.0;27.0;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
355;356;21.0;27.0;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
356;357;21.0;27.0;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
357;358;21.1;27.1;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
358;359;21.1;27.1;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
359;360;21.1;27.1;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
360;361;21.1;27.1;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
361;362;21.1;27.1;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
362;363;21.1;27.1;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
363;364;21.1;27.1;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
364;365;21.2;27.2;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
365;366;21.2;27.2;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
366;367;21.2;27.2;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
367;368;21.2;27.2;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
368;369;21.2;27.2;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
369;370;21.2;27.2;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
370;371;21.2;27.2;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
371;372;21.3;27.3;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
372;373;21.3;27.3;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
373;374;21.3;27.3;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
374;375;21.3;27.3;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
375;376;21.3;27.3;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
376;377;21.3;27.3;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
377;378;21.3;27.3;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
378;379;21.4;27.4;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
379;380;21.4;27.4;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
380;381;21.4;27.4;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
381;382;21.4;27.4;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
382;383;21.4;27.4;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
383;384;21.4;27.4;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
384;385;21.4;27.4;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
385;386;21.5;27.5;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
386;387;21.5;27.5;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
387;388;21.5;27.5;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
388;389;21.5;27.5;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
389;390;21.5;27.5;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
390;391;21.5;27.5;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
391;392;21.5;27.5;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
392;393;21.6;27.6;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
393;394;21.6;27.6;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
394;395;21.6;27.6;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
395;396;21.6;27.6;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
396;397;21.6;27.6;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
397;398;21.6;27.6;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
398;399;21.6;27.6;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
399;400;21.7;27.7;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
400;401;21.7;27.7;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
401;402;21.7;27.7;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
402;403;21.7;27.7;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
403;404;21.7;27.7;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
404;405;21.7;27.7;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
405;406;21.7;27.7;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
406;407;21.8;27.8;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
407;408;21.8;27.8;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
408;409;21.8;27.8;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
409;410;21.8;27.8;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
410;411;21.8;27.8;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
411;412;21.8;27.8;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
412;413;21.8;27.8;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
413;414;21.9;27.9;0.5;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
414;415;21.9;27.9;0.6;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
415;416;21.9;27.9;0.7;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
416;417;21.9;27.9;0.8;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
417;418;21.9;27.9;0.9;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
418;419;21.9;27.9;1.0;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
419;420;21.9;27.9;1.1;Effective;No;No;No;0.0;-8.0;0.16;-8.12;0.25;-8.21;0.3;-8.25
