Column1;Ex ID;Start_time;End_time;Injected_value;Impact_status;Collision_state;Collision time;collider;Accel_0_max;Dcel_0_min;Accel_1_max;Dcel_1_min;Accel_2_max;Dcel_2_min;Accel_3_max;Dcel_3_min
209;210;18.9;24.9;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.07;0.25;-5.13;0.3;-5.17
210;211;19.0;25.0;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
211;212;19.0;25.0;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
212;213;19.0;25.0;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.07;0.25;-5.14;0.3;-5.18
213;214;19.0;25.0;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.07;0.25;-5.14;0.3;-5.17
214;215;19.0;25.0;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.07;0.25;-5.14;0.3;-5.17
215;216;19.0;25.0;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.07;0.25;-5.14;0.3;-5.17
216;217;19.0;25.0;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.07;0.25;-5.14;0.3;-5.17
217;218;19.1;25.1;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
218;219;19.1;25.1;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
219;220;19.1;25.1;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
220;221;19.1;25.1;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
221;222;19.1;25.1;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
222;223;19.1;25.1;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
223;224;19.1;25.1;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
224;225;19.2;25.2;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
225;226;19.2;25.2;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
226;227;19.2;25.2;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
227;228;19.2;25.2;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
228;229;19.2;25.2;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
229;230;19.2;25.2;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
230;231;19.2;25.2;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
231;232;19.3;25.3;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
232;233;19.3;25.3;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
233;234;19.3;25.3;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
234;235;19.3;25.3;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
235;236;19.3;25.3;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
236;237;19.3;25.3;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
237;238;19.3;25.3;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
238;239;19.4;25.4;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
239;240;19.4;25.4;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
240;241;19.4;25.4;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
241;242;19.4;25.4;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
242;243;19.4;25.4;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
243;244;19.4;25.4;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
244;245;19.4;25.4;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
245;246;19.5;25.5;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
246;247;19.5;25.5;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
247;248;19.5;25.5;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
248;249;19.5;25.5;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
249;250;19.5;25.5;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
250;251;19.5;25.5;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
251;252;19.5;25.5;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
252;253;19.6;25.6;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
253;254;19.6;25.6;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
254;255;19.6;25.6;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
255;256;19.6;25.6;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
256;257;19.6;25.6;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
257;258;19.6;25.6;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
258;259;19.6;25.6;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
259;260;19.7;25.7;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
260;261;19.7;25.7;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
261;262;19.7;25.7;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
262;263;19.7;25.7;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
263;264;19.7;25.7;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
264;265;19.7;25.7;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
265;266;19.7;25.7;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
266;267;19.8;25.8;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
267;268;19.8;25.8;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
268;269;19.8;25.8;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
269;270;19.8;25.8;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
270;271;19.8;25.8;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
271;272;19.8;25.8;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
272;273;19.8;25.8;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.18
273;274;19.9;25.9;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
274;275;19.9;25.9;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
275;276;19.9;25.9;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
276;277;19.9;25.9;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
277;278;19.9;25.9;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
278;279;19.9;25.9;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
279;280;19.9;25.9;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
280;281;20.0;26.0;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
281;282;20.0;26.0;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
282;283;20.0;26.0;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
283;284;20.0;26.0;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
284;285;20.0;26.0;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
285;286;20.0;26.0;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
286;287;20.0;26.0;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
287;288;20.1;26.1;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
288;289;20.1;26.1;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
289;290;20.1;26.1;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
290;291;20.1;26.1;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
291;292;20.1;26.1;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
292;293;20.1;26.1;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
293;294;20.1;26.1;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
294;295;20.2;26.2;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
295;296;20.2;26.2;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
296;297;20.2;26.2;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
297;298;20.2;26.2;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
298;299;20.2;26.2;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
299;300;20.2;26.2;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
300;301;20.2;26.2;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
301;302;20.3;26.3;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
302;303;20.3;26.3;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
303;304;20.3;26.3;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
304;305;20.3;26.3;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
305;306;20.3;26.3;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
306;307;20.3;26.3;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
307;308;20.3;26.3;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
308;309;20.4;26.4;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
309;310;20.4;26.4;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
310;311;20.4;26.4;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
311;312;20.4;26.4;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
312;313;20.4;26.4;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
313;314;20.4;26.4;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
314;315;20.4;26.4;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
315;316;20.5;26.5;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
316;317;20.5;26.5;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
317;318;20.5;26.5;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
318;319;20.5;26.5;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
319;320;20.5;26.5;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
320;321;20.5;26.5;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
321;322;20.5;26.5;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
322;323;20.6;26.6;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
323;324;20.6;26.6;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
324;325;20.6;26.6;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
325;326;20.6;26.6;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
326;327;20.6;26.6;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
327;328;20.6;26.6;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
328;329;20.6;26.6;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
329;330;20.7;26.7;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
330;331;20.7;26.7;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
331;332;20.7;26.7;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
332;333;20.7;26.7;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
333;334;20.7;26.7;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
334;335;20.7;26.7;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
335;336;20.7;26.7;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
336;337;20.8;26.8;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
337;338;20.8;26.8;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
338;339;20.8;26.8;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
339;340;20.8;26.8;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
340;341;20.8;26.8;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
341;342;20.8;26.8;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
342;343;20.8;26.8;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
343;344;20.9;26.9;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
344;345;20.9;26.9;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
345;346;20.9;26.9;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
346;347;20.9;26.9;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
347;348;20.9;26.9;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
348;349;20.9;26.9;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
349;350;20.9;26.9;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
350;351;21.0;27.0;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
351;352;21.0;27.0;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
352;353;21.0;27.0;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
353;354;21.0;27.0;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
354;355;21.0;27.0;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
355;356;21.0;27.0;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
356;357;21.0;27.0;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
357;358;21.1;27.1;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
358;359;21.1;27.1;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
359;360;21.1;27.1;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
360;361;21.1;27.1;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
361;362;21.1;27.1;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
362;363;21.1;27.1;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
363;364;21.1;27.1;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
364;365;21.2;27.2;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
365;366;21.2;27.2;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
366;367;21.2;27.2;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
367;368;21.2;27.2;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
368;369;21.2;27.2;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
369;370;21.2;27.2;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
370;371;21.2;27.2;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
371;372;21.3;27.3;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
372;373;21.3;27.3;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
373;374;21.3;27.3;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
374;375;21.3;27.3;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
375;376;21.3;27.3;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
376;377;21.3;27.3;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
377;378;21.3;27.3;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
378;379;21.4;27.4;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
379;380;21.4;27.4;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
380;381;21.4;27.4;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
381;382;21.4;27.4;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
382;383;21.4;27.4;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
383;384;21.4;27.4;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
384;385;21.4;27.4;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
385;386;21.5;27.5;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
386;387;21.5;27.5;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
387;388;21.5;27.5;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
388;389;21.5;27.5;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
389;390;21.5;27.5;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
390;391;21.5;27.5;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
391;392;21.5;27.5;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
392;393;21.6;27.6;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
393;394;21.6;27.6;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
394;395;21.6;27.6;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
395;396;21.6;27.6;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
396;397;21.6;27.6;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
397;398;21.6;27.6;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
398;399;21.6;27.6;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
399;400;21.7;27.7;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
400;401;21.7;27.7;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
401;402;21.7;27.7;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
402;403;21.7;27.7;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
403;404;21.7;27.7;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
404;405;21.7;27.7;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
405;406;21.7;27.7;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
406;407;21.8;27.8;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
407;408;21.8;27.8;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
408;409;21.8;27.8;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
409;410;21.8;27.8;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
410;411;21.8;27.8;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
411;412;21.8;27.8;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
412;413;21.8;27.8;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
413;414;21.9;27.9;0.5;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
414;415;21.9;27.9;0.6;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
415;416;21.9;27.9;0.7;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
416;417;21.9;27.9;0.8;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
417;418;21.9;27.9;0.9;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
418;419;21.9;27.9;1.0;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
419;420;21.9;27.9;1.1;Effective;No;No;No;0.0;-5.0;0.16;-5.08;0.25;-5.14;0.3;-5.17
